Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,anomaly_score,is_anomaly
08/02/2005,10.00.00,2.2,1114.0,-200.0,8.6,922.0,410.0,689.0,225.0,1022.0,1223.0,8.7,36.3,0.4074,,,0.15408416231926925,0
08/02/2005,11.00.00,1.6,1088.0,-200.0,6.9,853.0,277.0,729.0,180.0,996.0,1122.0,10.5,33.4,0.4246,,,0.20269353196081802,0
08/02/2005,12.00.00,1.8,1064.0,-200.0,7.6,881.0,340.0,727.0,194.0,979.0,1099.0,11.4,27.8,0.3748,,,0.18825852354854683,0
08/02/2005,13.00.00,1.5,1047.0,-200.0,6.9,854.0,238.0,753.0,158.0,959.0,904.0,12.7,27.4,0.4011,,,0.242695084710203,0
08/02/2005,14.00.00,2.2,1075.0,-200.0,8.5,920.0,323.0,726.0,184.0,992.0,1022.0,13.3,23.3,0.354,,,0.21181207235528626,0
08/02/2005,15.00.00,1.6,973.0,-200.0,5.3,777.0,286.0,858.0,165.0,844.0,719.0,13.9,20.7,0.3271,,,0.22258325677204416,0
08/02/2005,16.00.00,1.5,942.0,-200.0,4.4,733.0,271.0,912.0,156.0,800.0,609.0,13.6,20.0,0.3093,,,0.22191288059892333,0
11/02/2005,21.00.00,4.0,1521.0,-200.0,16.8,1203.0,490.0,476.0,207.0,1400.0,2141.0,8.5,50.9,0.5664,,,0.17085442913499138,0
11/02/2005,22.00.00,4.0,1428.0,-200.0,13.0,1085.0,550.0,526.0,213.0,1268.0,2023.0,8.3,53.3,0.5843,,,0.1586772462121001,0
11/02/2005,23.00.00,3.6,1463.0,-200.0,12.6,1069.0,422.0,530.0,192.0,1279.0,1967.0,7.1,58.1,0.5885,,,0.20439836488736585,0
12/02/2005,00.00.00,4.2,1494.0,-200.0,14.2,1124.0,541.0,504.0,211.0,1313.0,1931.0,5.8,64.3,0.5964,,,0.15738167792198865,0
12/02/2005,01.00.00,4.3,1462.0,-200.0,12.9,1080.0,599.0,522.0,229.0,1274.0,1889.0,5.3,66.8,0.5979,,,0.1313644915805382,0
12/02/2005,02.00.00,3.6,1326.0,-200.0,9.7,967.0,490.0,578.0,216.0,1174.0,1699.0,5.0,66.6,0.5871,,,0.1587671865352821,0
12/02/2005,05.00.00,1.4,1175.0,-200.0,6.6,839.0,214.0,670.0,136.0,1087.0,1371.0,4.1,69.0,0.5735,,,0.25743053692725204,0
12/02/2005,06.00.00,1.4,1203.0,-200.0,7.3,870.0,274.0,641.0,156.0,1103.0,1427.0,4.6,67.6,0.5778,,,0.23939697154585204,0
12/02/2005,07.00.00,1.6,1250.0,-200.0,8.8,933.0,338.0,620.0,176.0,1144.0,1489.0,5.2,65.5,0.5836,,,0.19798308382723773,0
12/02/2005,08.00.00,2.3,1321.0,-200.0,11.9,1046.0,496.0,562.0,224.0,1263.0,1610.0,6.0,62.8,0.5929,,,0.15535695361565216,0
12/02/2005,09.00.00,2.4,1323.0,-200.0,12.0,1049.0,433.0,550.0,207.0,1290.0,1619.0,7.1,59.3,0.6005,,,0.18241526520801954,0
12/02/2005,10.00.00,2.7,1381.0,-200.0,11.9,1045.0,496.0,541.0,221.0,1307.0,1706.0,7.8,58.0,0.6136,,,0.16952490729181358,0
12/02/2005,11.00.00,3.4,1480.0,-200.0,16.2,1186.0,615.0,498.0,229.0,1382.0,1882.0,9.0,54.7,0.6271,,,0.14701804312363642,0
12/02/2005,12.00.00,3.1,1485.0,-200.0,17.6,1229.0,551.0,477.0,208.0,1450.0,1911.0,10.0,53.1,0.6495,,,0.1770420491676361,0
12/02/2005,13.00.00,3.6,1522.0,-200.0,17.6,1229.0,575.0,470.0,207.0,1488.0,1943.0,10.8,52.0,0.6738,,,0.17504617241614945,0
12/02/2005,14.00.00,3.8,1570.0,-200.0,17.5,1224.0,575.0,468.0,216.0,1448.0,2020.0,11.0,51.4,0.6746,,,0.16434572984186102,0
12/02/2005,15.00.00,3.3,1507.0,-200.0,15.7,1170.0,574.0,488.0,224.0,1392.0,1999.0,11.0,51.4,0.6725,,,0.1682748332028886,0
12/02/2005,16.00.00,3.4,1540.0,-200.0,16.7,1202.0,582.0,475.0,225.0,1440.0,2008.0,10.9,52.0,0.6796,,,0.15979820032468706,0
12/02/2005,17.00.00,3.7,1556.0,-200.0,17.1,1214.0,658.0,472.0,227.0,1435.0,2026.0,11.1,52.0,0.6869,,,0.13085595852726684,0
12/02/2005,18.00.00,4.6,1707.0,-200.0,23.0,1378.0,851.0,416.0,248.0,1637.0,2225.0,11.0,53.6,0.7033,,,0.053875414483070094,0
12/02/2005,19.00.00,5.0,1766.0,-200.0,24.6,1419.0,903.0,404.0,251.0,1659.0,2317.0,11.0,55.1,0.7221,,,0.03227732352359769,0
12/02/2005,20.00.00,5.7,1846.0,-200.0,26.8,1474.0,952.0,389.0,265.0,1712.0,2426.0,11.4,55.4,0.7471,,,0.009801829399833317,0
12/02/2005,21.00.00,5.2,1795.0,-200.0,23.2,1382.0,894.0,410.0,262.0,1609.0,2355.0,11.1,56.9,0.7506,,,0.026709638146950265,0
12/02/2005,22.00.00,5.0,1755.0,-200.0,22.0,1352.0,839.0,417.0,241.0,1587.0,2375.0,10.2,60.0,0.7461,,,0.0605308792204855,0
12/02/2005,23.00.00,4.5,1738.0,-200.0,20.4,1309.0,743.0,424.0,231.0,1543.0,2494.0,10.1,59.9,0.7379,,,0.1031595914025305,0
13/02/2005,00.00.00,4.1,1712.0,-200.0,18.0,1239.0,671.0,443.0,229.0,1488.0,2411.0,9.9,63.2,0.7706,,,0.12217182263172266,0
13/02/2005,01.00.00,4.1,1751.0,-200.0,18.5,1255.0,689.0,435.0,221.0,1541.0,2226.0,9.4,73.4,0.8662,,,0.13226723264908846,0
13/02/2005,02.00.00,3.1,1574.0,-200.0,13.3,1093.0,478.0,497.0,180.0,1451.0,1808.0,9.4,77.7,0.9203,,,0.20993931567211405,0
13/02/2005,04.00.00,2.8,1515.0,-200.0,12.5,1066.0,345.0,508.0,140.0,1430.0,1548.0,8.9,81.3,0.9277,,,0.2533576687969657,0
13/02/2005,05.00.00,2.9,1491.0,-200.0,11.5,1031.0,373.0,515.0,153.0,1387.0,1541.0,8.5,82.9,0.9243,,,0.2350321241481717,0
13/02/2005,06.00.00,2.6,1453.0,-200.0,10.9,1012.0,324.0,534.0,150.0,1348.0,1441.0,8.3,84.0,0.9234,,,0.24686211418478227,0
13/02/2005,07.00.00,2.6,1443.0,-200.0,10.7,1003.0,341.0,542.0,145.0,1356.0,1396.0,8.1,85.0,0.9221,,,0.24757895425085136,0
13/02/2005,08.00.00,2.8,1473.0,-200.0,11.9,1047.0,424.0,522.0,149.0,1420.0,1411.0,8.7,83.7,0.9423,,,0.23445814739534687,0
13/02/2005,09.00.00,3.3,1548.0,-200.0,13.4,1097.0,522.0,491.0,155.0,1477.0,1497.0,9.5,82.4,0.976,,,0.22091261548047542,0
13/02/2005,10.00.00,3.2,1586.0,-200.0,13.0,1084.0,492.0,495.0,158.0,1473.0,1619.0,11.0,78.2,1.022,,,0.22102983015719602,0
13/02/2005,11.00.00,3.3,1488.0,-200.0,11.2,1023.0,492.0,533.0,188.0,1456.0,1590.0,14.1,67.9,1.0859,,,0.19951402302628357,0
13/02/2005,12.00.00,1.5,1220.0,-200.0,5.5,787.0,204.0,675.0,154.0,1310.0,1163.0,16.3,56.6,1.0422,,,0.25103028835835345,0
13/02/2005,13.00.00,1.2,1198.0,-200.0,4.9,758.0,142.0,698.0,107.0,1277.0,1001.0,18.7,48.0,1.0259,,,0.2663488557624904,0
13/02/2005,14.00.00,1.1,1168.0,-200.0,6.5,836.0,118.0,666.0,92.0,1278.0,822.0,19.5,39.3,0.882,,,0.25719219460650206,0
13/02/2005,15.00.00,1.7,1149.0,-200.0,8.4,917.0,126.0,616.0,106.0,1293.0,773.0,19.9,34.1,0.782,,,0.26984870969569397,0
13/02/2005,16.00.00,1.0,1052.0,-200.0,4.4,734.0,115.0,799.0,90.0,1109.0,588.0,19.4,32.4,0.7239,,,0.2623957332289953,0
13/02/2005,17.00.00,1.0,1053.0,-200.0,4.3,727.0,137.0,789.0,100.0,1081.0,610.0,17.1,35.8,0.6944,,,0.25657293116430635,0
13/02/2005,18.00.00,2.6,1238.0,-200.0,11.6,1037.0,212.0,583.0,132.0,1388.0,1000.0,15.5,40.7,0.7103,,,0.26093794841429985,0
13/02/2005,19.00.00,2.5,1188.0,-200.0,9.0,939.0,354.0,658.0,211.0,1234.0,1048.0,14.8,42.8,0.7182,,,0.1764766463038256,0
13/02/2005,20.00.00,2.1,1150.0,-200.0,7.8,891.0,331.0,684.0,179.0,1198.0,1002.0,13.9,43.8,0.6937,,,0.21260737765821297,0
13/02/2005,21.00.00,1.0,984.0,-200.0,3.7,694.0,141.0,881.0,116.0,1032.0,711.0,13.7,42.9,0.6687,,,0.24814659138073708,0
13/02/2005,22.00.00,1.3,1111.0,-200.0,5.3,777.0,228.0,760.0,143.0,1137.0,1024.0,12.5,47.8,0.6877,,,0.24792509429373372,0
13/02/2005,23.00.00,1.5,1131.0,-200.0,5.6,793.0,228.0,728.0,142.0,1173.0,1054.0,11.8,53.4,0.7366,,,0.25319642819093696,0
14/02/2005,00.00.00,1.4,1115.0,-200.0,5.3,778.0,203.0,749.0,135.0,1158.0,994.0,10.9,55.9,0.7312,,,0.25620002341967874,0
14/02/2005,01.00.00,1.6,1133.0,-200.0,6.0,811.0,215.0,708.0,136.0,1182.0,1031.0,10.1,58.9,0.7301,,,0.25636394521047134,0
14/02/2005,02.00.00,1.1,1024.0,-200.0,4.0,709.0,142.0,798.0,109.0,1120.0,884.0,9.8,61.2,0.7413,,,0.2515717621310127,0
14/02/2005,04.00.00,0.5,923.0,-200.0,1.8,567.0,66.0,994.0,62.0,1024.0,688.0,8.3,67.2,0.7382,,,0.2214768445562546,0
14/02/2005,05.00.00,0.4,902.0,-200.0,1.5,548.0,54.0,1063.0,49.0,1024.0,617.0,7.7,68.9,0.728,,,0.19300985348939043,0
14/02/2005,06.00.00,0.7,995.0,-200.0,2.9,646.0,121.0,895.0,81.0,1053.0,818.0,6.9,70.0,0.6997,,,0.24976718211910198,0
14/02/2005,07.00.00,0.7,858.0,-200.0,2.2,597.0,141.0,1054.0,104.0,857.0,690.0,9.0,37.3,0.4297,,,0.23265328700931892,0
14/02/2005,08.00.00,2.3,1233.0,-200.0,11.4,1030.0,388.0,619.0,176.0,1257.0,1291.0,9.4,44.9,0.5296,,,0.21858064706723995,0
14/02/2005,09.00.00,2.5,1140.0,-200.0,9.5,958.0,366.0,627.0,193.0,1175.0,1200.0,10.3,45.4,0.5666,,,0.20332768312197153,0
14/02/2005,10.00.00,1.7,1096.0,-200.0,11.6,1036.0,254.0,635.0,168.0,1043.0,1127.0,11.5,39.6,0.5372,,,0.21302019297517144,0
14/02/2005,11.00.00,2.5,1295.0,-200.0,33.9,1639.0,164.0,477.0,123.0,1013.0,1582.0,11.7,36.9,0.506,,,0.12022604840959095,0
14/02/2005,12.00.00,2.1,926.0,-200.0,7.6,882.0,142.0,744.0,111.0,913.0,700.0,11.8,36.2,0.4999,,,0.2567364008575117,0
14/02/2005,13.00.00,1.1,970.0,-200.0,7.0,857.0,162.0,748.0,120.0,990.0,693.0,12.0,38.7,0.5402,,,0.23808686459921197,0
14/02/2005,14.00.00,1.3,960.0,-200.0,6.9,853.0,177.0,782.0,123.0,967.0,709.0,13.7,30.3,0.4724,,,0.25840741385168914,0
14/02/2005,15.00.00,1.1,941.0,-200.0,5.8,800.0,157.0,823.0,115.0,917.0,671.0,12.6,30.6,0.4443,,,0.2416508783180682,0
14/02/2005,16.00.00,1.1,921.0,-200.0,5.2,771.0,162.0,850.0,120.0,885.0,632.0,13.0,27.4,0.4085,,,0.24140841104110533,0
14/02/2005,17.00.00,1.4,940.0,-200.0,6.4,829.0,209.0,823.0,140.0,901.0,716.0,13.6,22.7,0.3529,,,0.25494409973276233,0
14/02/2005,18.00.00,2.3,1036.0,-200.0,11.9,1046.0,304.0,694.0,185.0,1044.0,1059.0,11.8,23.0,0.3171,,,0.21547870453376522,0
14/02/2005,19.00.00,4.2,1102.0,-200.0,17.4,1221.0,484.0,609.0,212.0,1136.0,1329.0,10.7,19.9,0.2547,,,0.15131613605772742,0
14/02/2005,20.00.00,3.5,1035.0,-200.0,14.7,1141.0,399.0,670.0,200.0,1018.0,1196.0,10.4,18.0,0.2269,,,0.19140439234617068,0
14/02/2005,21.00.00,3.0,990.0,-200.0,10.0,978.0,390.0,751.0,191.0,928.0,1131.0,9.7,20.6,0.2488,,,0.20626837735607373,0
14/02/2005,22.00.00,1.7,950.0,-200.0,6.6,839.0,287.0,834.0,169.0,878.0,977.0,9.4,24.8,0.2923,,,0.2179820209572902,0
14/02/2005,23.00.00,1.6,988.0,-200.0,6.6,839.0,202.0,803.0,139.0,936.0,963.0,8.8,31.2,0.3533,,,0.25815775163992305,0
15/02/2005,00.00.00,1.0,884.0,-200.0,3.1,658.0,126.0,982.0,102.0,813.0,581.0,8.7,31.2,0.3521,,,0.2462738472628584,0
15/02/2005,01.00.00,0.8,840.0,-200.0,2.2,597.0,87.0,1081.0,76.0,766.0,432.0,8.5,30.4,0.3391,,,0.24659188736893778,0
15/02/2005,02.00.00,0.6,814.0,-200.0,1.3,526.0,59.0,1228.0,56.0,740.0,352.0,8.0,32.9,0.353,,,0.21333984058685146,0
15/02/2005,05.00.00,0.3,805.0,-200.0,0.5,437.0,28.0,1491.0,28.0,738.0,296.0,6.9,39.8,0.3966,,,0.10893016688756352,0
15/02/2005,06.00.00,0.4,850.0,-200.0,1.3,529.0,64.0,1183.0,56.0,780.0,385.0,6.1,40.8,0.3868,,,0.18989579722457972,0
15/02/2005,07.00.00,0.5,913.0,-200.0,2.5,619.0,123.0,1018.0,94.0,834.0,586.0,6.0,41.5,0.3896,,,0.22412275260169856,0
15/02/2005,08.00.00,1.5,1047.0,-200.0,6.7,844.0,363.0,784.0,196.0,979.0,987.0,6.1,39.9,0.3781,,,0.17249103892921913,0
15/02/2005,09.00.00,2.1,1055.0,-200.0,8.0,899.0,416.0,731.0,220.0,1017.0,1035.0,6.5,39.5,0.3865,,,0.15608150220496642,0
15/02/2005,10.00.00,1.6,974.0,-200.0,5.3,778.0,286.0,832.0,168.0,905.0,782.0,9.4,32.7,0.3855,,,0.2173496758875651,0
15/02/2005,11.00.00,1.0,863.0,-200.0,3.3,669.0,198.0,993.0,133.0,776.0,511.0,11.3,24.9,0.3318,,,0.22180967723648687,0
15/02/2005,12.00.00,1.2,889.0,-200.0,4.4,734.0,216.0,942.0,134.0,801.0,566.0,12.8,19.8,0.2933,,,0.23908328222570657,0
15/02/2005,13.00.00,1.3,906.0,-200.0,5.5,790.0,211.0,893.0,138.0,837.0,642.0,12.3,19.3,0.274,,,0.25156081247930945,0
15/02/2005,14.00.00,1.4,874.0,-200.0,4.8,751.0,199.0,918.0,135.0,792.0,591.0,12.0,19.3,0.2716,,,0.24771667988246754,0
15/02/2005,15.00.00,1.0,849.0,-200.0,3.5,680.0,161.0,1015.0,111.0,741.0,461.0,11.9,19.2,0.2677,,,0.24465960983105028,0
15/02/2005,16.00.00,1.4,923.0,-200.0,4.9,761.0,218.0,909.0,124.0,840.0,609.0,12.1,20.7,0.2906,,,0.25873076083359825,0
15/02/2005,17.00.00,1.5,962.0,-200.0,6.6,841.0,252.0,827.0,158.0,901.0,821.0,11.5,22.1,0.2987,,,0.24452454947093988,0
15/02/2005,18.00.00,2.4,1067.0,-200.0,12.3,1059.0,337.0,671.0,181.0,1085.0,1163.0,10.4,23.1,0.2905,,,0.2190574191896379,0
15/02/2005,19.00.00,2.8,1125.0,-200.0,14.1,1121.0,357.0,630.0,185.0,1132.0,1405.0,9.5,25.2,0.2996,,,0.21549213175918325,0
15/02/2005,20.00.00,3.1,1149.0,-200.0,14.2,1124.0,410.0,623.0,187.0,1141.0,1405.0,8.9,26.9,0.3069,,,0.21435582064594094,0
15/02/2005,21.00.00,3.1,1155.0,-200.0,11.6,1034.0,445.0,648.0,196.0,1061.0,1429.0,8.2,30.1,0.327,,,0.20040433017494969,0
15/02/2005,22.00.00,2.0,1065.0,-200.0,8.2,908.0,314.0,741.0,174.0,953.0,1284.0,7.4,31.8,0.3287,,,0.21944621166996048,0
15/02/2005,23.00.00,2.1,1145.0,-200.0,9.2,946.0,366.0,699.0,182.0,1015.0,1409.0,6.6,37.5,0.3664,,,0.20863430499036678,0
16/02/2005,00.00.00,1.9,1134.0,-200.0,8.3,912.0,336.0,707.0,182.0,999.0,1376.0,6.3,40.1,0.3842,,,0.2039335285433117,0
16/02/2005,01.00.00,2.5,1195.0,-200.0,10.7,1004.0,387.0,652.0,193.0,1078.0,1421.0,5.2,44.2,0.3943,,,0.20757808649547865,0
16/02/2005,02.00.00,2.0,1141.0,-200.0,8.0,898.0,320.0,689.0,174.0,1014.0,1356.0,4.4,47.5,0.4017,,,0.21868898039233053,0
16/02/2005,04.00.00,1.1,1052.0,-200.0,4.5,740.0,237.0,768.0,142.0,913.0,1202.0,3.3,52.2,0.4074,,,0.22472331043965105,0
16/02/2005,05.00.00,0.8,1033.0,-200.0,3.8,701.0,224.0,782.0,137.0,883.0,1206.0,3.2,52.4,0.4071,,,0.2146222289628696,0
16/02/2005,06.00.00,0.9,1080.0,-200.0,5.1,768.0,237.0,732.0,140.0,924.0,1305.0,3.6,51.7,0.4123,,,0.22120258681429933,0
16/02/2005,07.00.00,1.6,1208.0,-200.0,8.8,931.0,454.0,622.0,201.0,1052.0,1485.0,3.5,54.2,0.4297,,,0.1598132270286513,0
16/02/2005,08.00.00,3.6,1363.0,-200.0,16.1,1183.0,854.0,520.0,288.0,1273.0,1643.0,5.2,48.3,0.4304,,,0.025288437761257887,0
16/02/2005,09.00.00,3.3,1239.0,-200.0,13.4,1096.0,758.0,577.0,260.0,1211.0,1459.0,7.8,37.6,0.3994,,,0.047560103933586007,0
16/02/2005,10.00.00,2.1,1044.0,-200.0,9.0,940.0,428.0,706.0,206.0,1014.0,1152.0,8.9,33.8,0.385,,,0.16871043900277854,0
16/02/2005,11.00.00,1.3,956.0,-200.0,5.0,761.0,205.0,849.0,98.0,887.0,885.0,9.1,33.0,0.3827,,,0.2674618284155858,0
16/02/2005,12.00.00,1.1,955.0,-200.0,4.3,725.0,205.0,890.0,138.0,880.0,770.0,9.1,34.5,0.3994,,,0.22605813777692468,0
16/02/2005,13.00.00,1.5,997.0,-200.0,6.3,825.0,226.0,790.0,139.0,948.0,852.0,9.6,31.3,0.3763,,,0.2544627448898218,0
16/02/2005,14.00.00,1.5,987.0,-200.0,6.0,810.0,199.0,801.0,137.0,939.0,830.0,8.5,36.3,0.4026,,,0.2510720776117635,0
16/02/2005,15.00.00,1.6,1007.0,-200.0,5.7,798.0,253.0,793.0,155.0,942.0,867.0,9.3,34.6,0.405,,,0.24354826220715514,0
16/02/2005,16.00.00,1.5,1025.0,-200.0,5.6,795.0,259.0,783.0,155.0,967.0,881.0,8.9,37.9,0.4318,,,0.24003943243919768,0
16/02/2005,17.00.00,1.6,1083.0,-200.0,7.0,856.0,252.0,720.0,148.0,1010.0,975.0,8.2,41.8,0.4563,,,0.25069982547913056,0
16/02/2005,18.00.00,2.2,1143.0,-200.0,9.5,960.0,313.0,641.0,153.0,1110.0,1136.0,7.4,44.5,0.4582,,,0.254783228830116,0
16/02/2005,19.00.00,3.4,1288.0,-200.0,15.9,1178.0,433.0,539.0,171.0,1300.0,1434.0,7.0,43.4,0.4366,,,0.21749664251553819,0
16/02/2005,20.00.00,5.6,1464.0,-200.0,24.7,1421.0,611.0,457.0,227.0,1542.0,1746.0,6.6,43.4,0.4241,,,0.08442759687486623,0
16/02/2005,21.00.00,5.2,1341.0,-200.0,16.8,1204.0,626.0,534.0,251.0,1294.0,1592.0,5.9,44.3,0.4137,,,0.06218667128166844,0
16/02/2005,22.00.00,2.8,1177.0,-200.0,10.7,1004.0,408.0,640.0,216.0,1111.0,1341.0,5.0,46.6,0.4099,,,0.1780493155693259,0
16/02/2005,23.00.00,2.4,1089.0,-200.0,8.3,913.0,357.0,712.0,200.0,1016.0,1208.0,5.8,40.3,0.374,,,0.18862817344277266,0
17/02/2005,00.00.00,2.7,1196.0,-200.0,11.0,1014.0,375.0,643.0,192.0,1101.0,1334.0,5.4,43.8,0.3945,,,0.20644488858228305,0
17/02/2005,01.00.00,2.6,1107.0,-200.0,7.4,874.0,326.0,721.0,187.0,984.0,1208.0,5.7,42.1,0.3883,,,0.19551885788814716,0
17/02/2005,02.00.00,2.3,1102.0,-200.0,7.9,897.0,326.0,715.0,173.0,1024.0,1196.0,5.7,42.1,0.3885,,,0.22288890244711118,0
17/02/2005,04.00.00,0.6,912.0,-200.0,1.7,559.0,72.0,1016.0,64.0,837.0,656.0,5.7,46.6,0.4298,,,0.24266494679608513,0
17/02/2005,05.00.00,0.5,883.0,-200.0,1.0,496.0,49.0,1140.0,46.0,804.0,478.0,6.9,45.0,0.4499,,,0.17923219040202482,0
17/02/2005,06.00.00,0.5,893.0,-200.0,1.1,507.0,59.0,1111.0,51.0,794.0,489.0,6.9,42.2,0.4224,,,0.18569777370827562,0
17/02/2005,07.00.00,1.0,1033.0,-200.0,4.0,711.0,220.0,893.0,115.0,935.0,893.0,6.4,43.8,0.423,,,0.23443057184369975,0
17/02/2005,08.00.00,2.6,1222.0,-200.0,9.7,966.0,602.0,636.0,238.0,1134.0,1322.0,6.6,44.6,0.4383,,,0.10600412947113247,0
17/02/2005,09.00.00,2.7,1190.0,-200.0,10.6,1000.0,485.0,624.0,202.0,1152.0,1280.0,7.7,42.1,0.444,,,0.18117072003457618,0
17/02/2005,10.00.00,1.8,1035.0,-200.0,5.4,783.0,295.0,794.0,167.0,969.0,943.0,10.1,36.7,0.4536,,,0.22264138763367658,0
17/02/2005,11.00.00,1.2,990.0,-200.0,3.9,705.0,217.0,873.0,139.0,913.0,772.0,9.0,41.4,0.4775,,,0.2298705010939559,0
17/02/2005,12.00.00,1.3,1011.0,-200.0,4.4,732.0,236.0,830.0,147.0,944.0,826.0,8.7,42.5,0.4787,,,0.2358872703473795,0
17/02/2005,13.00.00,1.4,1041.0,-200.0,5.0,763.0,196.0,790.0,130.0,1003.0,808.0,8.3,47.8,0.5238,,,0.2599676733217624,0
17/02/2005,14.00.00,1.8,1086.0,-200.0,6.8,850.0,233.0,723.0,143.0,1072.0,901.0,8.9,45.5,0.5208,,,0.25758159002929,0
17/02/2005,15.00.00,1.3,1021.0,-200.0,4.8,755.0,207.0,807.0,143.0,980.0,763.0,8.9,46.1,0.5256,,,0.2444077477713581,0
17/02/2005,16.00.00,1.4,1014.0,-200.0,5.0,761.0,198.0,806.0,136.0,972.0,722.0,9.0,44.9,0.5173,,,0.25189446530008414,0
17/02/2005,17.00.00,1.4,1023.0,-200.0,5.2,771.0,212.0,807.0,143.0,982.0,735.0,9.3,42.3,0.4974,,,0.25208120295575936,0
17/02/2005,18.00.00,2.4,1172.0,-200.0,10.0,977.0,280.0,657.0,177.0,1160.0,1047.0,8.4,45.2,0.4977,,,0.21592748530701605,0
17/02/2005,19.00.00,2.8,1172.0,-200.0,11.1,1017.0,315.0,623.0,198.0,1185.0,1163.0,7.6,47.8,0.5013,,,0.19578446239043645,0
17/02/2005,20.00.00,3.3,1219.0,-200.0,12.9,1081.0,378.0,590.0,200.0,1246.0,1244.0,7.4,47.2,0.4871,,,0.1938246817002341,0
17/02/2005,21.00.00,2.5,1106.0,-200.0,7.8,891.0,320.0,708.0,191.0,1058.0,1025.0,7.4,46.9,0.4854,,,0.19759429718464128,0
17/02/2005,22.00.00,2.1,1078.0,-200.0,6.3,824.0,265.0,759.0,169.0,1016.0,982.0,6.9,48.2,0.4832,,,0.2152190886680182,0
17/02/2005,23.00.00,1.2,939.0,-200.0,2.8,637.0,129.0,960.0,106.0,883.0,607.0,7.1,47.9,0.4867,,,0.2438153445217764,0
18/02/2005,00.00.00,1.2,975.0,-200.0,3.3,670.0,129.0,943.0,105.0,910.0,616.0,6.9,48.7,0.4874,,,0.25133555107683364,0
18/02/2005,01.00.00,1.3,958.0,-200.0,3.1,660.0,172.0,935.0,130.0,905.0,654.0,6.8,48.2,0.4792,,,0.23124997228829802,0
18/02/2005,02.00.00,1.0,921.0,-200.0,2.1,594.0,100.0,1025.0,82.0,867.0,479.0,6.3,49.6,0.4787,,,0.24700680929386254,0
18/02/2005,05.00.00,0.4,872.0,-200.0,0.8,476.0,36.0,1249.0,35.0,794.0,350.0,6.9,48.1,0.4796,,,0.15569514392500894,0
18/02/2005,06.00.00,0.5,904.0,-200.0,1.3,530.0,79.0,1079.0,60.0,846.0,438.0,6.4,50.2,0.485,,,0.19872562003080485,0
18/02/2005,07.00.00,0.7,951.0,-200.0,1.8,568.0,128.0,1021.0,90.0,888.0,578.0,6.4,50.7,0.4886,,,0.2330525395108402,0
18/02/2005,08.00.00,2.1,1183.0,-200.0,7.9,896.0,456.0,673.0,205.0,1115.0,1140.0,6.9,48.8,0.4903,,,0.1550287002664279,0
18/02/2005,09.00.00,2.5,1187.0,-200.0,9.8,970.0,477.0,625.0,199.0,1174.0,1203.0,8.4,44.6,0.4922,,,0.17421355592470356,0
18/02/2005,10.00.00,2.0,1072.0,-200.0,7.4,874.0,342.0,715.0,153.0,1033.0,1000.0,10.8,37.1,0.4794,,,0.2409918995436401,0
18/02/2005,11.00.00,1.4,1011.0,-200.0,5.3,780.0,254.0,805.0,163.0,964.0,806.0,11.2,36.2,0.4818,,,0.22397355890969944,0
18/02/2005,12.00.00,1.3,997.0,-200.0,4.8,752.0,231.0,837.0,152.0,952.0,724.0,11.8,34.4,0.4758,,,0.23210839740184297,0
18/02/2005,13.00.00,1.4,989.0,-200.0,5.6,791.0,213.0,804.0,146.0,953.0,690.0,11.5,33.1,0.4479,,,0.2509571496493288,0
18/02/2005,14.00.00,1.6,1006.0,-200.0,6.6,837.0,208.0,775.0,146.0,971.0,757.0,10.9,32.6,0.426,,,0.25328748105402926,0
18/02/2005,15.00.00,1.7,1016.0,-200.0,6.7,845.0,270.0,771.0,134.0,987.0,818.0,11.3,31.7,0.4249,,,0.2531781027568498,0
18/02/2005,16.00.00,1.8,1069.0,-200.0,8.4,918.0,276.0,724.0,164.0,1045.0,936.0,11.6,30.9,0.4223,,,0.23527891347702512,0
18/02/2005,17.00.00,2.4,1109.0,-200.0,10.3,989.0,375.0,664.0,141.0,1096.0,1133.0,11.1,32.2,0.4243,,,0.2371128054601141,0
18/02/2005,18.00.00,2.8,1182.0,-200.0,12.6,1071.0,395.0,617.0,204.0,1187.0,1298.0,9.7,36.0,0.4333,,,0.1947479491374543,0
18/02/2005,19.00.00,3.3,1253.0,-200.0,16.0,1179.0,421.0,573.0,210.0,1268.0,1387.0,8.5,39.0,0.4336,,,0.1799507427298876,0
18/02/2005,20.00.00,4.8,1288.0,-200.0,17.6,1228.0,632.0,549.0,250.0,1333.0,1502.0,8.3,40.3,0.4411,,,0.07916647183737324,0
18/02/2005,21.00.00,2.8,1153.0,-200.0,10.1,981.0,424.0,666.0,202.0,1097.0,1273.0,8.0,41.3,0.4448,,,0.18460899407618364,0
18/02/2005,22.00.00,2.4,1161.0,-200.0,9.8,969.0,369.0,677.0,190.0,1111.0,1271.0,7.0,44.2,0.4446,,,0.20700435056723399,0
18/02/2005,23.00.00,2.9,1271.0,-200.0,11.5,1031.0,484.0,618.0,236.0,1138.0,1464.0,5.4,51.8,0.4698,,,0.1350280426500815,0
